订单编号,房源编号,房间类型,面积,租客姓名,联系方式,入住日期,退房日期,租期,租金,押金,支付方式,状态
67ea7701-5947-427b-8885-edf747106c6a,11923,一室一厅,43,余浩,13318569740,2022-10-10,2022-10-25,15,926,926,支付宝,完成
f2809bc8-3cd6-4375-bed0-dafb6ff1ac96,17425,一室一厅,49,李玉,18259710865,2023-01-05,2023-05-05,120,879,1758,微信,取消
e4994aea-dfe0-4523-8839-1b15021aac6b,14705,一室一厅,47,邹建华,15779373992,2023-01-25,2023-02-22,28,1228,1228,支付宝,完成
819788ef-cf64-42dd-9554-e9116117ae49,10383,一室两厅,70,孙荣,15000179248,2022-06-09,2022-10-13,126,1621,1621,现金,取消
d415d04e-5cba-4a9f-83a2-6ea9d5271948,12331,三室两厅,120,黄兵,18212150138,2022-05-25,2022-07-22,58,3349,3349,微信,完成
c9f6efa6-b1d6-47ba-9481-446050f152c0,19854,一室一厅,50,王桂英,15245965130,2022-10-26,2023-04-23,179,1331,1331,现金,完成
d38146f5-7bae-4e25-b6f0-09f3d683fe74,18172,一室两厅,60,韩建,13728675132,2022-06-09,2023-03-20,284,1184,2368,微信,取消
6fbcfc2b-1ae0-4b8d-ae74-7b186fb64730,16064,四室两厅,147,汤帆,13080275130,2022-07-12,2022-10-29,109,6751,6751,支付宝,完成
9aadf825-6f85-405a-994a-b69130e5ecc9,10556,四室两厅,137,余荣,13922381704,2022-07-04,2023-01-16,196,5570,5570,支付宝,完成
f749925d-d43e-4ef4-9da1-61b87a6be0a7,11834,三室两厅,128,魏秀华,15841527372,2022-08-23,2022-10-15,53,4302,4302,现金,完成
33472c2a-ac07-496b-92b3-e7934b40b37f,12652,一室两厅,50,黄华,14587943431,2023-04-23,2023-05-14,21,603,603,现金,完成
a7be2436-8fef-41a5-a85d-bb56095efd4d,14029,一室一厅,50,黄琴,18866048989,2023-05-13,2023-05-19,6,1491,1491,现金,完成
6b20f729-5433-49fc-a4e0-57c013dd3623,13744,两室一厅,101,谢洋,18615587409,2023-04-06,2023-04-17,11,1791,1791,支付宝,完成
c5216222-87f1-44fa-8e0a-913ffb7e8d0f,12744,一室一厅,40,王桂珍,14789768831,2022-11-05,2023-01-05,61,985,985,微信,取消
2dada36e-25ca-49bd-a8df-c0b12607d8d1,13726,两室一厅,97,尤飞,15196536312,2023-03-18,2023-03-21,3,2025,4050,现金,完成
d1ebd45e-7e83-4b4b-81fa-a8088c20c895,10586,一室两厅,50,鞠丽丽,18594744491,2022-06-19,2023-01-31,226,1631,3262,现金,完成
a8262be2-bfc1-4237-9c18-fbf6cafbdd69,15463,两室两厅,84,顾娟,18738969065,2022-09-28,2022-10-20,22,2200,2200,现金,取消
d1fb41e3-3520-4b30-b9f7-17db6a9d03ce,17436,一室一厅,44,潘龙,13332522453,2022-12-14,2023-03-20,96,979,979,现金,取消
4ff51e14-fc88-476e-9a24-c9c13da607c0,12386,一室一厅,44,刘斌,15711031177,2023-03-18,2023-04-29,42,1352,1352,微信,完成
cc7843f6-b0a6-4678-9d11-b8cd19c07e51,14337,四室两厅,134,宋丹丹,15160584484,2022-06-23,2023-02-13,235,6544,13088,现金,完成
35fe8063-993b-499d-89fb-4b2e7744c9f4,13341,四室两厅,152,范莹,13509632494,2023-05-16,2023-05-18,2,5589,11178,微信,取消
b22c0843-d44d-4976-99d7-d0ddd38feb69,13139,一室两厅,57,吕桂芝,13348344333,2022-09-17,2022-12-05,79,708,1416,现金,完成
175bb461-0aa1-44e4-90ec-38139579a951,18562,两室一厅,77,傅鑫,14747731686,2022-12-30,2023-01-13,14,1216,2432,微信,取消
159c0ffe-a37b-4e88-8f5d-e618b51508f1,19562,两室两厅,110,毛伟,18185176980,2022-08-08,2022-12-25,139,1503,3006,微信,完成
32db368c-d075-4769-9493-03cd2fca42ea,15423,两室两厅,108,林鹏,18035982744,2022-08-12,2022-09-15,34,1265,2530,微信,完成
df98c880-2a00-490f-8552-7a1df2783e9c,16176,一室两厅,53,李军,15061735859,2022-08-25,2023-04-10,228,1554,1554,支付宝,完成
1ede4bad-d1bc-4b0c-b48d-7d7eca05a46c,15841,三室两厅,129,陈婷婷,15695757309,2023-02-17,2023-02-24,7,4356,8712,现金,完成
5b935cc2-ff6d-4d2c-baa9-b138a1f9d394,17922,一室一厅,44,张桂香,18183318917,2023-05-08,2023-05-08,0,1322,1322,微信,完成
e449ba5f-081b-4808-94f9-c276a0ee45a8,12406,两室一厅,94,王建,15132265279,2023-01-08,2023-01-24,16,1203,1203,支付宝,完成
264dc80c-28f7-40e5-bcce-1be1e125f637,12991,一室一厅,49,游莹,15328895694,2022-12-30,2023-03-17,77,1150,2300,支付宝,完成
eeaecff3-6221-4bf7-a46d-7fad6404d7c3,12153,一室一厅,44,张文,18213259413,2022-07-24,2022-10-24,92,1264,2528,支付宝,取消
c432bae1-4412-4d0b-9aa6-a9b7c96f291f,15271,两室两厅,103,方莉,15744596671,2022-09-17,2023-01-19,124,1653,3306,微信,完成
7bf184e5-62ff-4e19-943d-9e3718e2e15a,15685,两室一厅,107,吉俊,15370894020,2022-08-01,2022-12-21,142,1379,1379,现金,取消
27cccb68-a5d1-4483-a83c-d1a2290283d1,13962,两室一厅,75,麦宁,13608707054,2022-09-26,2023-01-31,127,1708,3416,支付宝,完成
f4144087-2970-4647-bc70-5ed2fad40806,13718,一室两厅,68,郑红霞,15238334481,2022-11-09,2023-02-11,94,746,746,微信,完成
9ad0971a-12e4-4f02-98f9-35a4a548ea2f,12291,四室两厅,134,张建,15971628106,2022-08-13,2023-03-27,226,5464,5464,微信,完成
da0a722b-a272-4e20-a09f-d323e2c04259,12415,两室两厅,94,刘琴,18036530984,2022-09-10,2023-01-31,143,1230,1230,现金,完成
c06bb2be-f2e1-4cba-b93d-4f16f5baa9ac,15907,两室一厅,107,左凯,14718188515,2022-08-18,2022-11-18,92,1875,1875,支付宝,完成
403f2e28-d95f-4e88-9c0b-7d9283bf8bee,10475,三室两厅,116,刘瑜,15028167742,2023-01-31,2023-05-20,109,4291,8582,现金,取消
9df0a629-05d4-4441-983e-4130f48b9176,12487,三室两厅,118,陈英,14790525977,2022-10-27,2022-12-01,35,4034,4034,现金,取消
45cc863c-8c6e-461b-9068-eec0fe8ea635,11843,三室两厅,111,张帆,18750574179,2023-03-04,2023-03-28,24,4067,8134,微信,取消
3e6da83f-be0c-458c-9e20-54c8b28f717e,10137,两室两厅,84,曾丽,15290449290,2023-01-11,2023-05-06,115,1745,1745,现金,完成
68b7354d-ba15-4126-b4f5-05647dce7dd9,16552,一室一厅,48,陈秀英,18836801854,2022-08-25,2023-02-22,181,571,571,微信,完成
5a90895f-ce99-4c5f-bf63-1d3e55985e64,12466,三室两厅,121,胡芳,15006717028,2023-04-17,2023-05-14,27,3177,6354,现金,完成
d2d12da9-f417-4202-8064-e1005b34c3b8,10168,一室两厅,54,刘桂英,13762882287,2022-10-27,2023-02-11,107,1693,3386,微信,完成
d96ca7bb-cae9-408b-82ff-659eccf1813d,12630,四室两厅,153,张畅,13170294375,2023-04-10,2023-04-12,2,4993,9986,现金,完成
19eb5606-aea1-4f09-b07c-11a26e173dfe,12386,三室两厅,117,马成,18764338676,2022-06-05,2022-07-22,47,3688,7376,现金,完成
775ce73d-4835-4037-b76d-2877da2ca3f7,18014,一室两厅,52,卢玉,18610348382,2023-05-03,2023-05-20,17,1013,2026,支付宝,取消
c164f5f4-1e4e-4e67-a797-b19d6d4ec503,13702,四室两厅,144,戴平,14598061292,2022-10-30,2023-04-04,156,6814,13628,微信,取消
e68ad4da-f18d-4b58-a81c-5bd9e779822f,18885,三室两厅,128,陶凤英,14788740156,2022-11-25,2023-01-05,41,3813,7626,微信,完成
caf70afd-725f-4737-b3ed-cc91cf9a7fd3,12457,两室一厅,79,刘欣,14524182001,2023-01-04,2023-04-07,93,1444,2888,支付宝,取消
2dc757e7-1a4a-4fdc-bc2a-d8770d629ecf,14009,四室两厅,156,宁桂兰,13212791793,2022-06-19,2022-07-22,33,6778,6778,支付宝,完成
ec8b3172-7a35-4b38-b713-538f5befa868,18133,一室两厅,51,陆洋,15678870613,2022-12-29,2023-03-23,84,1566,3132,微信,取消
62cbdbaf-e3bf-4ac9-9866-8c672facd709,10961,四室两厅,157,李秀芳,18104214647,2023-04-09,2023-04-30,21,4591,4591,微信,完成
ec295de6-b207-41ef-86c7-a154354ab8dd,10090,两室一厅,93,郑红梅,13452971656,2023-03-17,2023-05-10,54,1552,3104,现金,取消
97486327-c928-41bb-9d66-564f6f390213,18719,三室两厅,130,李亮,13446708882,2022-09-09,2022-09-26,17,3694,3694,微信,取消
f40ab259-b62d-42c7-95db-7292e5656961,10365,两室一厅,102,谢明,15668591388,2022-07-02,2022-08-18,47,1061,2122,现金,完成
96d568be-e072-4c60-8da9-90ef03b9fb64,19379,四室两厅,143,郭桂珍,15928281193,2022-12-05,2023-01-12,38,5595,11190,支付宝,完成
d0f73977-da35-4041-af49-c746e4c4266e,19435,四室两厅,148,陈冬梅,18685111035,2022-06-05,2022-08-14,70,4967,9934,微信,完成
aaf082d7-a9b1-41c4-aa82-b3e08e3b7ddf,19982,四室两厅,160,李柳,15831042421,2022-11-22,2023-02-27,97,5619,11238,现金,取消
83a8bdf4-de54-422c-8a09-b2647fdc5a6c,15653,三室两厅,123,傅凤兰,13589519599,2022-07-05,2023-03-26,264,3552,7104,微信,完成
1fec9592-e08d-4c47-870b-327d726d45b7,17974,两室两厅,99,陈宁,13507736891,2022-08-20,2022-11-17,89,1620,3240,支付宝,取消
5bb48dc8-c7da-454a-898e-eed067541182,12393,一室两厅,63,江畅,13075722157,2022-09-07,2022-11-23,77,1392,1392,支付宝,取消
73bdc27f-d002-43a9-ad88-daa3dd3ee9c0,13799,一室一厅,43,郭春梅,18866541495,2022-10-30,2023-04-27,179,868,868,微信,取消
dad44a4f-7cb7-4720-bfc3-652fde9d5f28,17720,四室两厅,152,吴文,18853879238,2022-10-05,2023-04-07,184,5225,10450,支付宝,完成
59e6409b-5b08-432d-821d-04e590d46a10,13490,两室一厅,75,朱军,13186002367,2022-10-15,2023-05-19,216,1721,3442,微信,取消
16ae8ce7-b895-45e9-a1ef-8f6768548335,11621,一室一厅,48,张斌,13124336408,2022-06-30,2022-12-15,168,1086,2172,支付宝,完成
f8eaf025-cee7-4b15-95b8-9b6a1a8131b3,18196,四室两厅,130,王辉,13973504588,2022-05-28,2022-11-30,186,6015,6015,支付宝,完成
788d0f8a-5069-4cbf-ba8a-3dc70ce4ed4b,12025,四室两厅,148,姚建华,13174292023,2023-04-03,2023-04-19,16,6446,6446,现金,完成
649a9134-49f0-4631-9a25-59f0c391ee9c,13699,两室一厅,93,高倩,18715216939,2022-10-26,2023-02-17,114,1064,1064,支付宝,取消
dc35c6c3-25a1-4066-9d6b-013314b9f509,15122,一室一厅,48,赵玉英,18155927072,2022-08-05,2022-09-01,27,1249,2498,微信,取消
dcb1b631-3c50-4d0d-a0ce-beef3db89b2f,16736,两室一厅,98,倪志强,15237975957,2022-09-11,2023-05-11,242,1838,3676,现金,取消
b4af8b97-e7ca-402d-ba27-5d453190c4d2,19352,四室两厅,155,张金凤,15081833100,2022-06-08,2022-08-19,72,6309,12618,微信,取消
339a0ea3-01a5-44f6-87de-3bbc9e7053e5,15692,三室两厅,129,孙鹏,18265867771,2022-12-23,2023-04-06,104,3338,3338,微信,取消
6b9ef5ee-d9c6-4614-b141-9870776c1139,16975,两室两厅,102,廖红梅,15732115823,2023-01-15,2023-02-09,25,1879,1879,支付宝,取消
3aae8f95-7b31-4d57-889b-ae1947dfd5de,17129,三室两厅,112,王玉,13697529617,2022-12-02,2023-05-16,165,4387,4387,微信,取消
166037f5-d78e-4d50-b421-b415ae32deee,11521,一室一厅,48,郑玉华,15069484666,2023-05-17,2023-05-18,1,834,834,微信,完成
a972a3a7-39a7-4d4b-b798-4c988fe74133,18991,一室一厅,45,傅淑英,15510925554,2022-09-11,2023-04-12,213,1289,1289,现金,取消
039fbc3e-2db6-4570-912d-d5139dc2ee3a,12776,一室两厅,51,张丽丽,15700722713,2022-11-17,2023-02-07,82,1690,3380,现金,完成
0af6b286-0e7b-48eb-87dc-334cf32e4080,17294,一室两厅,61,祝丽丽,15224042859,2023-05-12,2023-05-15,3,920,920,支付宝,完成
d5dfdbd7-ef32-4b86-b1c0-4e07af379c7b,12540,一室一厅,46,张璐,13519878901,2022-07-16,2022-08-24,39,982,982,微信,取消
94e33992-2e3f-434b-9932-cb3b371188ea,19147,一室两厅,68,李桂芝,15828476446,2022-10-17,2023-01-17,92,754,754,支付宝,完成
0f7cf42f-0ab4-4789-b3af-e94058a5518b,12258,四室两厅,151,余丽娟,13059292021,2023-02-10,2023-05-10,89,5339,10678,支付宝,完成
a66b19eb-0c8f-4a94-a72b-fd65f78c6e59,10326,一室一厅,40,赵欣,15869595733,2023-02-01,2023-04-05,63,1405,1405,支付宝,取消
62ffb231-1036-4788-b853-95c4bed69da3,14907,两室一厅,88,向利,15647750094,2022-06-07,2022-07-06,29,1626,1626,支付宝,取消
d8495386-4333-4b3b-aedd-323494d19d99,19149,一室一厅,44,黄波,13897368429,2022-05-22,2023-05-11,354,993,1986,现金,取消
4f3a571a-16e8-49ee-8b94-7ba48e2c939f,10376,两室一厅,105,高桂花,15962676206,2022-12-26,2023-04-02,97,1949,3898,现金,取消
33cc153d-1cc2-4205-a6fb-b6681a42740d,14416,一室两厅,52,钱玉英,18790206451,2023-01-05,2023-01-30,25,696,1392,现金,完成
be60c092-1cd7-4a6d-a634-60ebdecba723,16060,一室一厅,49,杨畅,15525616440,2023-03-15,2023-05-18,64,751,1502,微信,取消
74f24878-8fb3-4027-9671-8323c91d69fa,12629,四室两厅,148,杨凯,18732463502,2022-12-07,2023-02-01,56,5155,10310,现金,完成
5b56953f-db0d-446c-b2a8-7e6028135f9b,14238,两室两厅,104,郑玉珍,15563600127,2022-05-21,2022-09-16,118,1503,1503,现金,取消
5f6bf240-53d7-4580-aa8d-594a5e644b8f,14341,三室两厅,122,刘旭,15048412641,2023-04-06,2023-04-18,12,3915,7830,现金,取消
d34b299b-ca85-4bd9-b1fa-68319653820d,15634,两室一厅,96,刘超,15948173459,2022-06-18,2023-01-16,212,1090,1090,现金,取消
c1f96741-1564-4665-a765-77b957cdf55e,17380,三室两厅,124,李健,18946428911,2022-10-03,2022-12-22,80,3456,6912,微信,取消
d2aecba7-330e-48d9-8f2f-fb516d708d3e,19163,四室两厅,156,敬娟,15315872067,2022-06-07,2023-03-07,273,6299,6299,支付宝,取消
99a3c78c-7815-4f3d-9b0d-529b1e36d8b0,17151,一室一厅,40,梅利,18633235718,2023-03-28,2023-04-18,21,1469,2938,现金,完成
107efad6-60dd-449d-b7b1-1eae5af4e819,14275,两室两厅,83,郝秀云,13979377918,2022-11-26,2023-05-12,167,1626,1626,现金,取消
46bc688c-4271-4370-9fd5-923771ef1f77,11585,两室两厅,71,雷婷婷,18743110146,2023-03-28,2023-05-18,51,1660,3320,微信,取消
1e00111d-c519-439a-a29e-7f6bf9be8d53,14643,两室一厅,76,汪荣,15269069156,2022-10-24,2023-02-24,123,2189,4378,微信,取消
77ce6bc8-af01-447d-9cf6-f56795307354,14851,四室两厅,158,刘艳,13753108607,2023-02-07,2023-04-07,59,4924,9848,现金,取消
b52dfaf3-8bbb-46c3-858b-ab68949933d4,16978,四室两厅,138,梁建,15354644504,2023-03-08,2023-04-25,48,5179,10358,现金,取消
77a6bb39-e5d4-4c32-a4c9-3c761f7939e9,16837,一室一厅,47,林林,18774334074,2023-04-29,2023-05-04,5,750,750,支付宝,完成
47b2d1c7-5214-4926-bf15-2219e3039a7a,19504,一室一厅,42,杨春梅,18779907917,2022-12-26,2023-04-24,119,1145,1145,支付宝,完成
4b52c087-cf53-4491-ac67-7c124a1406d0,16997,一室两厅,69,张丹,18606894567,2022-09-22,2023-01-23,123,1406,2812,现金,取消
4564a180-f085-4e9f-8064-b2b878f993ca,14156,两室一厅,77,刘红霞,13227902813,2023-05-05,2023-05-05,0,1596,1596,支付宝,取消
184783eb-b674-4a4f-bed1-e4efd7315746,10480,一室两厅,52,田伟,13031295604,2022-10-09,2023-04-01,174,615,1230,现金,完成
8cb6c1c2-f7d9-4e0f-81a9-c6b61285bb60,10917,两室一厅,91,王欣,13784953274,2023-01-23,2023-04-05,72,1572,3144,现金,完成
125da0cf-33db-4da4-bb64-31fcaba93fb7,14273,一室两厅,69,刘萍,14568638806,2022-11-09,2023-02-27,110,543,543,现金,完成
68fb2c74-167b-42d7-b50e-9d9f51f3fae5,12068,一室两厅,55,张冬梅,15547030278,2023-03-21,2023-04-17,27,1021,1021,现金,取消
813ec815-2c00-416d-8411-85799a93a71c,15438,四室两厅,151,袁玉英,15552813630,2022-12-09,2023-04-30,142,6746,13492,现金,取消
bb682208-313c-468d-a5bc-b2b5a4f44f30,17314,一室两厅,62,罗桂花,15161862127,2023-04-28,2023-05-18,20,1224,2448,现金,完成
2e5326b3-db09-4bdb-a8a3-ab751b6da642,15584,两室两厅,100,刘宁,15321006276,2022-07-21,2022-12-25,157,1091,1091,支付宝,完成
d638f459-af8c-4dbb-a2a0-539fdb3a137f,19084,一室一厅,43,蒲婷,18760277118,2022-10-20,2023-01-01,73,1471,2942,支付宝,取消
aa293913-6759-4547-80d8-7c2b573ba412,19012,一室一厅,41,廖鹏,18031432983,2022-09-27,2023-04-21,206,1336,2672,现金,取消
e99b0cf7-c880-4ce6-9c4b-57d62041e76e,13092,一室一厅,46,马桂花,14569255966,2022-11-26,2023-02-21,87,783,783,支付宝,取消
100fe359-6dc2-4d9e-836a-40309bcfc4dc,14204,一室一厅,47,陈淑兰,13468768828,2023-03-14,2023-04-30,47,826,826,支付宝,完成
fabc221c-4a8e-4a0f-b338-e45f38460f3f,18291,一室两厅,67,尉平,15109690327,2022-08-26,2023-02-12,170,590,590,微信,完成
ffd68fbb-4c00-4598-bae0-bc789a810a46,11290,两室一厅,92,陈桂英,13180381209,2022-12-30,2023-02-26,58,2151,2151,微信,取消
b5f354a2-3ad7-498f-bdc5-4c2294718d25,10996,三室两厅,113,汪辉,14745839999,2022-10-22,2023-04-22,182,3578,7156,现金,完成
264612b8-897a-47ef-b464-c1b8e0560d71,12414,三室两厅,125,杨兵,18261733014,2023-02-05,2023-05-03,87,4208,8416,支付宝,取消
a5c73cfe-5619-4eea-98fa-abc16eef99f5,16044,四室两厅,154,徐小红,18745815626,2022-12-03,2023-02-19,78,6387,6387,现金,取消
ddec9e9c-2f49-4acd-b280-6df64f8474d2,11312,一室两厅,59,马艳,18839344566,2023-01-03,2023-02-28,56,1502,1502,微信,完成
0d82297d-c693-404b-a5f6-a092df7eebaf,16990,四室两厅,155,韩畅,13137884465,2023-04-19,2023-04-26,7,4872,4872,微信,取消
5a212fee-883a-47b4-ba91-1efb8501c87f,18703,一室一厅,50,张玉珍,15156081333,2023-05-04,2023-05-09,5,1445,2890,现金,完成
973e5018-0466-4a8e-a4d4-a307cf882d0b,17566,两室两厅,98,宋建华,15255977493,2022-12-12,2023-01-02,21,1883,3766,支付宝,完成
f6372125-3f9a-4cb4-bd50-513d1e1eda68,13775,四室两厅,142,邵帅,18942457767,2022-11-20,2023-04-20,151,5924,11848,现金,取消
95d51625-5d50-4434-8280-e496fb8ab20b,13255,三室两厅,126,王玉,13553899078,2022-05-20,2023-04-12,327,4136,8272,现金,取消
06de1999-5697-4e42-896c-17ebdce01b07,12044,两室两厅,107,葛芳,18713171110,2023-01-13,2023-05-05,112,1054,2108,支付宝,完成
fd599ed3-6ae1-48de-9f14-03cebfa50f93,13264,一室一厅,40,萧淑兰,15900269965,2022-12-17,2023-04-19,123,1349,2698,现金,完成
317f5760-ac57-4e58-9fe5-5ac7db70dca8,14726,三室两厅,129,张玉兰,13081171760,2023-02-21,2023-03-28,35,4305,4305,微信,取消
b256e7be-fd6e-4db6-8936-c6b2140179dc,16316,三室两厅,127,黄林,15889294666,2022-09-03,2023-02-17,167,4454,4454,现金,完成
8b9a68ae-00dd-4057-a7e0-c12460c21858,12426,一室一厅,50,王琴,18871425895,2022-08-23,2023-01-01,131,773,1546,支付宝,完成
c90ce94d-938a-478b-b87c-165e1573e32c,15886,三室两厅,116,韩俊,15117717137,2023-03-27,2023-05-03,37,3577,7154,现金,取消
b82e5196-f713-48ac-8bf1-5043855b275e,17958,两室一厅,87,邓桂花,14589276311,2022-09-23,2022-12-03,71,1875,1875,现金,取消
30f20713-c490-471a-a247-48a2ea086624,14767,两室两厅,105,陈明,15923602248,2022-10-15,2023-04-30,197,1696,3392,支付宝,取消
1b8c5ee9-95fa-492e-b478-0c35235fb228,15359,三室两厅,125,宋成,18706545478,2023-04-28,2023-05-04,6,3703,7406,现金,完成
86f7745e-7875-498c-8dd7-941931422fec,14363,四室两厅,140,杨志强,13345626610,2022-06-11,2023-01-05,208,4506,4506,微信,取消
e98aa652-2e14-4637-bae6-464f408363c1,11627,一室一厅,48,王刚,13425309411,2022-10-06,2023-04-20,196,1232,2464,支付宝,取消
c2f49a19-f7a5-4070-97b4-ff38864b0223,19806,两室一厅,78,袁林,14729392357,2023-02-06,2023-03-30,52,1068,2136,微信,完成
96595d01-005f-42f4-ac16-7086aa0de593,11057,一室一厅,45,张阳,18544654112,2022-09-12,2022-10-16,34,1173,2346,支付宝,取消
108cc7f8-0e97-4369-adb4-786b54a50405,16308,三室两厅,116,萧峰,18570477334,2023-04-01,2023-05-09,38,4375,4375,支付宝,完成
8883d8c7-a46d-467f-a1d1-c45f9146cf93,12952,一室一厅,40,李荣,15201868009,2023-01-19,2023-03-29,69,1228,1228,支付宝,完成
e0ecaeb7-5986-4ed9-8433-03cdd412699c,11909,两室一厅,71,高勇,14598768160,2022-12-22,2023-02-24,64,1303,2606,支付宝,完成
a9ee1642-ed7c-440e-ad8f-f0caf6f091b2,10182,一室一厅,45,李丽丽,18998865080,2023-05-01,2023-05-03,2,589,1178,微信,完成
8dd507f3-0e9a-4c21-acd2-09a245964e39,17629,三室两厅,118,安桂芳,15205207584,2023-04-03,2023-04-08,5,4469,4469,现金,取消
76b7ecf0-3d46-4df9-a041-e20fe867fe28,18605,一室一厅,44,周俊,18782421449,2022-12-31,2023-01-27,27,835,1670,支付宝,取消
653cbabd-ebaa-4d8c-b2ae-b383d7a7c438,16308,两室两厅,110,黄柳,18904289564,2023-02-17,2023-05-04,76,1161,2322,微信,取消
6e0c4c92-e01f-41b0-b3e0-af4d788c7c8b,14498,三室两厅,126,刘秀兰,13551827864,2023-03-13,2023-04-25,43,3866,7732,现金,完成
2e06e07c-9298-4950-bf72-c0963bbf151c,16784,三室两厅,118,郑凤兰,13168292992,2023-01-03,2023-05-08,125,3599,7198,支付宝,取消
627511f2-e0de-4cec-b820-2ccf21351104,11791,两室两厅,101,黄玲,18011758128,2022-07-25,2022-09-09,46,1725,1725,现金,取消
2b5f216e-e3a8-4619-a6fe-c9bca21c7b49,19432,四室两厅,159,崔建平,15063546124,2022-06-12,2023-03-03,264,5354,5354,微信,完成
4e74abd1-dce9-4d3b-b139-36e758b88fa3,14259,两室两厅,72,仲博,13446477090,2022-06-02,2022-11-20,171,1002,2004,微信,取消
72171866-b9b0-4f20-aa0f-0f92fe003483,16523,一室两厅,66,陈桂花,13335567355,2023-03-29,2023-03-30,1,876,876,现金,取消
b3cd377d-7035-4f23-b88e-fde853ca056f,15949,一室一厅,47,梁建平,13457030389,2023-01-16,2023-02-25,40,742,742,支付宝,完成
72e03d10-1402-46ff-a9fa-6d7e6324e596,11939,三室两厅,117,李小红,18075419994,2022-08-12,2023-04-07,238,3979,7958,支付宝,完成
d63fafd5-78f1-449b-93f2-4bc36948b7f9,15738,一室一厅,45,卢丽华,18903558373,2023-01-27,2023-01-29,2,1479,1479,微信,取消
6fa3f414-9522-4a4e-8290-e4fd99e23cb3,19265,两室两厅,109,郭桂花,15283205725,2022-05-25,2023-03-30,309,1987,3974,现金,取消
6aa857c1-23a5-4d9c-8437-cebdcc9ef15e,15969,一室两厅,51,孙红梅,15888396627,2022-08-10,2022-10-29,80,1218,1218,现金,取消
8f8dcd76-65d8-48aa-9fb0-f93fe5cc6374,17869,两室两厅,101,谭辉,13077317115,2022-12-02,2023-03-24,112,2120,4240,微信,取消
ccf98029-9cc7-4a05-9b15-9e6fe3b36de6,13198,一室一厅,40,陈桂芝,15803799533,2023-02-23,2023-03-28,33,595,595,现金,完成
af087261-1d67-4d8b-94e3-faece34aa5be,13087,一室一厅,42,林云,18105102287,2022-06-22,2023-05-08,320,1066,2132,支付宝,完成
505e08b3-08da-4013-826f-2dae5e34e9a8,17056,四室两厅,154,王秀珍,18002644865,2022-08-05,2023-02-11,190,5187,5187,支付宝,完成
546152a8-7e5a-4f5b-bb00-24f9e943b1df,17971,四室两厅,135,沈勇,18667023329,2023-04-28,2023-04-29,1,6063,12126,微信,完成
b7cadaae-e303-40d1-a7ea-71deeb56ddb6,15986,一室一厅,40,姚春梅,13022403245,2023-02-14,2023-05-14,89,797,797,支付宝,完成
3919f404-2f33-42aa-95bd-16388654263a,12060,三室两厅,115,陈文,15388378977,2022-06-02,2023-01-04,216,4086,8172,现金,完成
c5e71a5c-1002-417e-8769-eae020377476,13070,三室两厅,127,岳兰英,15275316283,2022-08-10,2023-03-20,222,3379,3379,支付宝,完成
fe78c943-d70e-4677-bb9f-7f57eae366de,18975,两室一厅,107,陈桂芳,15602365685,2022-12-06,2022-12-31,25,1388,1388,微信,取消
